incidentid,alertid,detectorid,alerttitle,deviceid,ipaddress,accountsid,accountupn,accountobjectid,accountname,devicename,applicationid,applicationname,filename,folderpath,osfamily,osversion,hour,category
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,17,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,11,1,0,9,0,0,14,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,13,29,0,14,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,13,28,0,17,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,13,28,0,17,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,7,10,0,21,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,4,23,0,6,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,11,1,0,9,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,18,32,0,5,0,0,14,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,2,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,3,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,1,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,1,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,13,28,0,17,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,13,29,0,14,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,1,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,1,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,1,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,13,30,0,28,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,4,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,6,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,6,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,6,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,6,InitialAccess
0,-1,-1,-1,0,0,-1,0,-1,0,0,1,27,0,26,0,0,6,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
1,-1,-1,-1,0,0,-1,0,-1,0,0,8,11,0,24,0,0,5,InitialAccess
